Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2010,10,25,10:06:13,24.6973,-109.3011,10,5.1,"GULF OF CALIFORNIA",1288001173
2011,05,24,19:01:43,27.6889,-111.5266,10,5.1,"GULF OF CALIFORNIA",1306263703
2011,07,09,12:42:28,16.1197,-96.1096,25.8,5.1,"OAXACA, MEXICO",1310215348
2011,07,26,19:40:28,25.0585,-109.6545,17,5.1,"GULF OF CALIFORNIA",1311709228
2011,10,12,10:54:33,18.5135,-106.5222,10,5.1,"OFF COAST OF JALISCO, MEXICO",1318416873
2011,12,07,05:13:16,17.541,-94.1976,207.9,5.1,"CHIAPAS, MEXICO",1323234796
2011,12,20,01:54:17,14.0633,-93.2403,42,5.1,"NEAR COAST OF CHIAPAS, MEXICO",1324346057
2012,02,08,13:06:42,14.8498,-94.2967,28,5.1,"OFF COAST OF CHIAPAS, MEXICO",1328706402
2012,02,18,01:37:57,15.528,-95.511,0.1,5.1,"NEAR COAST OF OAXACA, MEXICO",1329529077
2012,02,23,14:09:08,14.362,-93.2105,16.1,5.1,"NEAR COAST OF CHIAPAS, MEXICO",1330006148
2012,03,06,02:31:57,19.6252,-109.3777,10,5.1,"REVILLA GIGEDO ISLANDS REGION",1331001117
2012,03,20,18:35:37,16.3179,-98.4222,15.2,5.1,"NEAR COAST OF GUERRERO, MEXICO",1332268537
2012,03,20,20:14:36,16.3928,-98.1876,6.9,5.1,"NEAR COAST OF GUERRERO, MEXICO",1332274476
2012,03,22,16:46:45,16.2345,-98.4939,16.5,5.1,"NEAR COAST OF GUERRERO, MEXICO",1332434805
2012,04,06,15:38:49,14.8706,-93.2286,63.8,5.1,"NEAR COAST OF CHIAPAS, MEXICO",1333726729
2012,05,01,04:53:15,21.8765,-108.5658,35,5.1,"REVILLA GIGEDO ISLANDS REGION",1335847995
2012,09,28,15:24:53,24.9365,-110.2194,10,5.1,"BAJA CALIFORNIA, MEXICO",1348845893
2012,10,06,08:49:14,23.7465,-108.8747,10,5.1,"GULF OF CALIFORNIA",1349513354
2013,06,23,01:46:34,21.8386,-107.9785,10,5.1,"OFF COAST OF CENTRAL MEXICO",1371951994
2013,07,14,07:24:52,19.5095,-109.0431,10,5.1,"REVILLA GIGEDO ISLANDS REGION",1373786692
2013,09,21,12:42:15,27.8119,-105.7674,10,5.1,"NORTHERN MEXICO",1379767335
2013,10,06,15:10:55,16.822,-100.0412,18.6,5.1,"NEAR COAST OF GUERRERO, MEXICO",1381072255
2013,12,01,03:20:57,17.4606,-101.479,26.3,5.1,"NEAR COAST OF GUERRERO, MEXICO",1385868057
2014,02,04,03:03:48,17.7743,-105.7122,10,5.1,"OFF COAST OF JALISCO, MEXICO",1391483028
2014,04,13,11:13:14,15.3739,-104.8478,10,5.1,"OFF COAST OF MICHOACAN, MEXICO",1397387594
2014,05,02,19:08:22,17.5077,-94.5662,148.5,5.1,"CHIAPAS, MEXICO",1399057702
2014,05,20,01:39:12,18.0591,-100.057,55.5,5.1,"GUERRERO, MEXICO",1400549952
2014,07,22,06:50:25,25.8955,-110.4592,10,5.1,"GULF OF CALIFORNIA",1406011825
2014,07,23,00:28:15,16.8435,-100.2147,10,5.1,"NEAR COAST OF GUERRERO, MEXICO",1406075295
2014,08,07,10:45:09,15.6354,-94.548,43,5.1,"NEAR COAST OF OAXACA, MEXICO",1407408309
2016,07,19,13:42:44,17.5,-98.7382,44.2,5.1,"GUERRERO, MEXICO",1468935764
2016,09,29,08:55:16,16.2086,-98.4622,18,5.1,"NEAR COAST OF GUERRERO, MEXICO",1475139316
2016,09,29,08:56:18,15.921,-98.7526,10,5.1,"OFF COAST OF GUERRERO, MEXICO",1475139378
2016,10,23,22:59:36,19.1019,-104.5909,45.2,5.1,"NEAR COAST OF JALISCO, MEXICO",1477263576
2017,08,18,05:15:14,16.9872,-100.3035,26.3,5.1,"NEAR COAST OF GUERRERO, MEXICO",1503033314
2017,09,08,05:34:27,14.9089,-94.0987,42.4,5.1,"OFF COAST OF CHIAPAS, MEXICO",1504848867
2017,09,08,14:25:03,15.9178,-94.1626,78.5,5.1,"NEAR COAST OF OAXACA, MEXICO",1504880703
2017,09,09,02:43:44,15.6429,-94.7923,57.7,5.1,"NEAR COAST OF OAXACA, MEXICO",1504925024
2017,09,12,01:12:36,15.4421,-94.097,48.4,5.1,"NEAR COAST OF OAXACA, MEXICO",1505178756
2017,09,16,19:35:29,15.3031,-94.552,17.1,5.1,"NEAR COAST OF OAXACA, MEXICO",1505590529
2017,11,01,23:29:16,15.3066,-94.0261,54.4,5.1,"NEAR COAST OF OAXACA, MEXICO",1509578956
2017,12,21,03:23:35,16.1393,-98.2981,13.9,5.1,"NEAR COAST OF GUERRERO, MEXICO",1513826615
2018,01,18,14:58:44,14.5202,-93.1,49.1,5.1,"NEAR COAST OF CHIAPAS, MEXICO",1516287524
2018,02,17,21:30:41,16.4993,-97.8727,4.4,5.1,"OAXACA, MEXICO",1518903041
2018,07,22,12:39:41,17.5362,-94.537,141.8,5.1,"CHIAPAS, MEXICO",1532263181
2019,03,24,12:27:35,15.6213,-94.7627,34.8,5.1,"NEAR COAST OF OAXACA, MEXICO",1553430455
2019,06,14,16:26:26,14.1355,-93.2341,10,5.1,"NEAR COAST OF CHIAPAS, MEXICO",1560529586
2019,06,16,17:25:23,18.5747,-101.7678,60.6,5.1,"GUERRERO, MEXICO",1560705923
2022,04,19,12:44:11,17.9593,-101.8055,35,5,"NEAR COAST OF GUERRERO, MEXICO",1650372251
2022,01,20,19:09:08,15.7181,-94.9021,18.9,5,"NEAR COAST OF OAXACA, MEXICO",1642705748
2021,12,06,00:20:05,16.0681,-95.7332,23.4,5,"OAXACA, MEXICO",1638750005
2021,05,11,04:37:13,18.9547,-102.5592,93.5,5,"MICHOACAN, MEXICO",1620707833
2020,06,23,18:27:11,15.8702,-95.7437,29.7,5,"NEAR COAST OF OAXACA, MEXICO",1592936831
2020,04,15,09:44:42,15.189,-94.1751,35,5,"NEAR COAST OF OAXACA, MEXICO",1586943882
2019,11,06,05:59:50,16.2108,-97.9736,29.6,5,"OAXACA, MEXICO",1573019990
1970,02,04,05:46:29,15.77,-99.34,39,5,"OFF COAST OF GUERRERO, MEXICO",2958389
1970,04,29,14:52:02,14.36,-93.26,101,5,"NEAR COAST OF CHIAPAS, MEXICO",10248722
1970,04,29,21:49:05,14.37,-93.35,66,5,"NEAR COAST OF CHIAPAS, MEXICO",10273745
1970,05,01,04:08:08,14.55,-93.71,42,5,"NEAR COAST OF CHIAPAS, MEXICO",10382888
1970,05,01,08:23:03,14.63,-93.67,44,5,"NEAR COAST OF CHIAPAS, MEXICO",10398183
1970,05,01,20:03:27,14.64,-93.63,34,5,"NEAR COAST OF CHIAPAS, MEXICO",10440207
1971,02,20,12:24:57,14.3332,-93.5146,34.4,5,"NEAR COAST OF CHIAPAS, MEXICO",35900697
1971,10,03,17:01:07,17.962,-94.3175,46,5,"CHIAPAS, MEXICO",55357267
1971,12,11,22:31:16,16.4104,-94.1348,99.6,5,"OAXACA, MEXICO",61338676
1972,01,03,07:38:28,16.247,-98.2194,18.7,5,"NEAR COAST OF GUERRERO, MEXICO",63272308
1972,01,13,21:58:51,22.8093,-107.8403,44.7,5,"OFF COAST OF CENTRAL MEXICO",64187931
1972,03,04,05:55:20,16.4392,-97.9633,38.5,5,"OAXACA, MEXICO",68536520
1972,06,30,03:56:29,14.0522,-93.4907,37.2,5,"NEAR COAST OF CHIAPAS, MEXICO",78724589
1972,08,09,08:15:04,17.2141,-94.8829,103.4,5,"CHIAPAS, MEXICO",82196104
1972,12,26,04:52:48,24.2601,-108.9119,40,5,"GULF OF CALIFORNIA",94193568
1973,01,22,00:49:36,18.7457,-104.8069,81.5,5,"NEAR COAST OF JALISCO, MEXICO",96511776
1973,05,10,17:50:56,19.0697,-104.6518,58.6,5,"NEAR COAST OF JALISCO, MEXICO",105904256
1973,08,30,10:45:03,19.9249,-109.1311,33,5,"REVILLA GIGEDO ISLANDS REGION",115555503
1973,09,07,11:27:14,19.5189,-108.4342,38.2,5,"REVILLA GIGEDO ISLANDS REGION",116249234
1973,10,11,00:01:23,29.7285,-113.4898,24.7,5,"GULF OF CALIFORNIA",119145683
1973,10,19,00:49:55,19.476,-104.9271,72.4,5,"NEAR COAST OF JALISCO, MEXICO",119839795
1973,10,23,21:28:27,18.0001,-106.1496,47.1,5,"OFF COAST OF JALISCO, MEXICO",120259707
1974,01,21,22:48:54,14.8121,-93.689,56.7,5,"NEAR COAST OF CHIAPAS, MEXICO",128040534
1974,06,12,13:46:40,16.7679,-99.2584,42.9,5,"NEAR COAST OF GUERRERO, MEXICO",140276800
1974,06,13,11:57:11,16.6483,-97.885,49.2,5,"OAXACA, MEXICO",140356631
1974,10,06,17:09:39,16.9939,-100.0968,51,5,"NEAR COAST OF GUERRERO, MEXICO",150311379
1975,08,02,17:15:06,23.8937,-108.9017,33,5,"GULF OF CALIFORNIA",176231706
1975,08,19,20:19:12,16.6377,-97.8576,55,5,"OAXACA, MEXICO",177711552
1975,12,04,14:58:21,16.5437,-94.5579,107.2,5,"OAXACA, MEXICO",186937101
1976,03,25,23:05:06,20.5784,-99.0759,33,5,"CENTRAL MEXICO",196643106
1976,06,14,13:53:57,15.9259,-95.1668,44.6,5,"NEAR COAST OF OAXACA, MEXICO",203608437
1976,11,07,15:29:51,21.1239,-106.0579,69.2,5,"OFF COAST OF CENTRAL MEXICO",216228591
1976,12,15,17:50:18,29.7725,-113.5392,33,5,"GULF OF CALIFORNIA",219520218
1977,04,18,18:56:54,18.5597,-101.428,85.6,5,"GUERRERO, MEXICO",230237814
1978,01,28,10:14:39,15.5093,-95.7279,45,5,"NEAR COAST OF OAXACA, MEXICO",254830479
1978,05,30,11:15:41,24.8529,-109.1124,10,5,"GULF OF CALIFORNIA",265374941
1978,08,27,01:10:41,15.2808,-112.9022,134.3,5,"OFF COAST OF MEXICO",273028241
1978,09,06,01:01:09,14.2833,-93.1049,33,5,"NEAR COAST OF CHIAPAS, MEXICO",273891669
1978,11,29,23:06:26,15.9768,-96.2717,33,5,"NEAR COAST OF OAXACA, MEXICO",281228786
1979,01,26,01:17:38,24.4691,-111.8759,33,5,"BAJA CALIFORNIA, MEXICO",286161458
1979,01,29,18:29:35,17.6182,-101.0421,57.8,5,"NEAR COAST OF GUERRERO, MEXICO",286482575
1979,02,28,17:10:18,19.9415,-100.2486,34.5,5,"MICHOACAN, MEXICO",289069818
1979,03,14,15:35:41,17.5827,-101.5176,47.1,5,"NEAR COAST OF GUERRERO, MEXICO",290273741
1979,04,02,03:46:08,16.1053,-96.5872,60.3,5,"OAXACA, MEXICO",291872768
1979,09,23,10:13:22,17.3497,-99.3947,55.2,5,"GUERRERO, MEXICO",306929602
1979,10,08,06:00:28,24.3367,-109.044,47.8,5,"GULF OF CALIFORNIA",308210428
1979,12,13,18:11:09,15.2949,-97.7679,36.3,5,"NEAR COAST OF OAXACA, MEXICO",313956669
1980,04,05,12:15:22,15.4901,-96.2363,5,5,"NEAR COAST OF OAXACA, MEXICO",323784922
1980,05,19,02:34:42,17.5909,-101.1576,58.8,5,"NEAR COAST OF GUERRERO, MEXICO",327551682
1980,06,13,01:04:36,25.9553,-109.8916,21.7,5,"GULF OF CALIFORNIA",329706276
1980,08,29,08:57:53,29.9573,-113.2942,15,5,"GULF OF CALIFORNIA",336387473
1980,08,30,04:17:22,29.5459,-113.6477,14.7,5,"GULF OF CALIFORNIA",336457042
1980,11,01,14:41:26,17.9,-102.6,15,5,"NEAR COAST OF MICHOACAN, MEXICO",341937686
1980,11,03,20:48:55,15.6237,-95.0277,18.6,5,"NEAR COAST OF OAXACA, MEXICO",342132535
1980,11,03,23:11:43,15.8,-96.3,5,5,"NEAR COAST OF OAXACA, MEXICO",342141103
1980,11,11,19:01:47,17,-94.9,114,5,"CHIAPAS, MEXICO",342817307
1980,11,18,05:37:33,17.41,-94.76,33,5,"CHIAPAS, MEXICO",343373853
1981,01,13,10:26:47,14.8187,-98.8773,3,5,"OFF COAST OF GUERRERO, MEXICO",348229607
1981,02,14,01:08:42,15.8596,-96.3574,54.9,5,"NEAR COAST OF OAXACA, MEXICO",350960922
1981,02,14,01:18:04,14.7,-95.5,10,5,"OFF COAST OF OAXACA, MEXICO",350961484
1981,02,14,02:24:03,14.6,-95.7,10,5,"OFF COAST OF OAXACA, MEXICO",350965443
1981,02,14,05:48:28,17.6,-103.3,10,5,"NEAR COAST OF MICHOACAN, MEXICO",350977708
1981,02,22,18:14:23,14.7,-98.9,10,5,"OFF COAST OF GUERRERO, MEXICO",351713663
1981,03,09,15:07:04,16.2,-100.2,5,5,"NEAR COAST OF GUERRERO, MEXICO",352998424
1981,06,20,03:50:03,16.0737,-98.5159,22,5,"NEAR COAST OF GUERRERO, MEXICO",361857003
1981,07,26,08:32:13,15.14,-98.14,33,5,"OFF COAST OF GUERRERO, MEXICO",364984333
1981,09,24,05:47:53,15.7,-100,5,5,"OFF COAST OF GUERRERO, MEXICO",370158473
1981,10,06,10:03:51,16.4,-100.2,14,5,"NEAR COAST OF GUERRERO, MEXICO",371210631
1981,10,11,19:19:42,16.8,-100.4,10,5,"NEAR COAST OF GUERRERO, MEXICO",371675982
1981,11,11,03:18:28,17.7522,-102.4525,33,5,"NEAR COAST OF MICHOACAN, MEXICO",374296708
1982,01,02,08:35:46,16.3986,-100.2947,8,5,"NEAR COAST OF GUERRERO, MEXICO",378808546
1982,02,07,19:18:19,29.0156,-113.1055,25.2,5,"GULF OF CALIFORNIA",381957499
1982,04,29,14:22:35,19.3501,-109.263,17.6,5,"REVILLA GIGEDO ISLANDS REGION",388938155
1982,06,07,07:01:55,15.6054,-98.5226,21.9,5,"OFF COAST OF GUERRERO, MEXICO",392281315
1982,06,15,17:24:18,16.6466,-98.363,38.2,5,"NEAR COAST OF GUERRERO, MEXICO",393009858
1982,08,18,03:58:22,18.1025,-105.5268,52.5,5,"OFF COAST OF JALISCO, MEXICO",398491102
1982,10,06,19:50:52,17.3847,-101.2079,44,5,"NEAR COAST OF GUERRERO, MEXICO",402781852
1982,10,29,00:47:19,17.1764,-95.0906,166,5,"OAXACA, MEXICO",404700439
1982,12,24,03:49:50,15.1561,-94.5849,48.9,5,"NEAR COAST OF OAXACA, MEXICO",409549790
1983,01,31,22:54:52,15.9087,-95.3659,57.6,5,"NEAR COAST OF OAXACA, MEXICO",412901692
1983,03,11,03:05:50,19.158,-104.3993,68.1,5,"NEAR COAST OF JALISCO, MEXICO",416199950
1983,05,09,00:48:57,19.9742,-109.455,10,5,"REVILLA GIGEDO ISLANDS REGION",421289337
1983,07,16,07:50:13,14.602,-93.6316,69.2,5,"NEAR COAST OF CHIAPAS, MEXICO",427189813
1983,09,30,18:39:26,14.987,-94.3732,35.8,5,"OFF COAST OF CHIAPAS, MEXICO",433795166
1984,02,24,23:23:22,18.7582,-106.9159,40.5,5,"OFF COAST OF JALISCO, MEXICO",446513002
1984,03,24,21:54:44,14.9927,-93.1723,78.5,5,"NEAR COAST OF CHIAPAS, MEXICO",449013284
1984,08,08,13:56:46,18.4004,-106.4662,10,5,"OFF COAST OF JALISCO, MEXICO",460821406
1985,02,10,21:37:45,18.6433,-102.9669,82.9,5,"MICHOACAN, MEXICO",476919465
1985,07,04,08:51:35,17.5635,-96.9514,66.9,5,"OAXACA, MEXICO",489315095
1985,07,21,20:52:23,19.4172,-108.59,10,5,"REVILLA GIGEDO ISLANDS REGION",490827143
1985,09,19,18:29:31,17.8633,-101.442,33,5,"NEAR COAST OF GUERRERO, MEXICO",496002571
1986,02,01,14:57:55,16.1089,-95.3381,41.3,5,"OAXACA, MEXICO",507653875
1986,06,03,20:55:12,17.9145,-105.674,61.5,5,"OFF COAST OF JALISCO, MEXICO",518216112
1986,08,05,17:40:02,16.8876,-93.5822,139.2,5,"CHIAPAS, MEXICO",523647602
1986,09,05,14:22:09,28.0891,-111.3963,10,5,"GULF OF CALIFORNIA",526314129
1986,10,01,03:02:30,16.0414,-98.7051,15,5,"NEAR COAST OF GUERRERO, MEXICO",528519750
1986,10,06,18:10:18,16.18,-93.66,33,5,"CHIAPAS, MEXICO",529006218
1986,10,22,12:07:30,18.2793,-101.2517,33,5,"GUERRERO, MEXICO",530366850
1986,12,07,16:56:40,18.9074,-107.1614,33,5,"OFF COAST OF JALISCO, MEXICO",534358600
1987,07,03,15:05:34,24.0403,-108.8702,10,5,"GULF OF CALIFORNIA",552323134
1987,07,26,00:22:43,18.9938,-101.3479,106.1,5,"GUERRERO, MEXICO",554257363
1987,08,25,18:08:28,18.854,-104.2613,61.3,5,"NEAR COAST OF JALISCO, MEXICO",556913308
1987,09,27,08:29:58,18.1655,-103.7468,15,5,"NEAR COAST OF MICHOACAN, MEXICO",559729798
1987,11,27,05:02:42,18.6748,-107.0181,39.1,5,"OFF COAST OF JALISCO, MEXICO",564987762
1988,05,09,05:41:22,16.8297,-97.8496,55.7,5,"OAXACA, MEXICO",579159682
1988,09,01,16:52:51,16.7346,-99.1853,52.2,5,"NEAR COAST OF GUERRERO, MEXICO",589135971
1988,09,07,00:54:05,17.8549,-94.3949,154.8,5,"CHIAPAS, MEXICO",589596845
1988,09,26,20:12:05,17.4323,-100.9368,54.2,5,"GUERRERO, MEXICO",591307925
1989,01,04,15:04:26,16.7351,-97.808,61.8,5,"OAXACA, MEXICO",599929466
1989,04,06,16:21:22,15.0532,-93.1693,100.5,5,"NEAR COAST OF CHIAPAS, MEXICO",607882882
1989,06,18,21:16:51,15.894,-95.4481,40.2,5,"NEAR COAST OF OAXACA, MEXICO",614207811
1989,08,20,14:36:37,24.2588,-109.3082,10,5,"GULF OF CALIFORNIA",619626997
1989,09,24,18:45:46,16.153,-96.7606,47.4,5,"OAXACA, MEXICO",622665946
1989,10,08,22:32:42,17.2541,-100.0675,58.4,5,"GUERRERO, MEXICO",623889162
1990,02,10,10:35:58,15.3481,-104.3487,33,5,"OFF COAST OF MICHOACAN, MEXICO",634646158
1990,02,17,01:24:23,15.7807,-98.0493,9.6,5,"OFF COAST OF GUERRERO, MEXICO",635217863
1990,05,19,13:37:40,17.4891,-101.0984,53.5,5,"NEAR COAST OF GUERRERO, MEXICO",643124260
1990,10,25,03:24:09,23.8328,-108.7301,10,5,"GULF OF CALIFORNIA",656825049
1990,11,10,01:14:13,15.474,-94.7,43.5,5,"NEAR COAST OF OAXACA, MEXICO",658199653
1991,01,01,02:19:37,18.3009,-105.8023,38.4,5,"OFF COAST OF JALISCO, MEXICO",662696377
1991,05,22,00:57:02,18.249,-103.2737,45.4,5,"NEAR COAST OF MICHOACAN, MEXICO",674873822
1992,01,08,18:04:40,15.5645,-95.1938,4.3,5,"NEAR COAST OF OAXACA, MEXICO",694893880
1992,05,25,19:01:12,26.3255,-110.4301,10,5,"GULF OF CALIFORNIA",706820472
1992,09,29,19:15:48,19.4254,-103.2741,120.6,5,"JALISCO, MEXICO",717794148
1993,07,20,07:16:48,14.675,-93.274,13.1,5,"NEAR COAST OF CHIAPAS, MEXICO",743152608
1993,07,27,02:41:21,15.239,-94.046,50,5,"NEAR COAST OF OAXACA, MEXICO",743740881
1993,07,29,20:17:02,17.6242,-100.4746,66,5,"GUERRERO, MEXICO",743977022
1993,08,05,01:20:50,17.5655,-98.2034,70.9,5,"GUERRERO, MEXICO",744513650
1993,09,11,06:28:38,14.438,-93.604,35.3,5,"NEAR COAST OF CHIAPAS, MEXICO",747728918
1994,02,09,00:01:57,16.7051,-95.5793,45,5,"OAXACA, MEXICO",760752117
1994,05,06,21:09:38,18.3536,-98.0373,68.5,5,"CENTRAL MEXICO",768258578
1994,06,20,10:13:03,15.1676,-94.468,25.6,5,"NEAR COAST OF OAXACA, MEXICO",772107183
1994,08,06,05:15:46,16.1449,-95.2089,50.5,5,"OAXACA, MEXICO",776150146
1995,04,27,06:42:24,18.3686,-101.5478,81.1,5,"GUERRERO, MEXICO",798964944
1995,09,09,22:08:30,14.877,-94.3507,33,5,"OFF COAST OF CHIAPAS, MEXICO",810684510
1995,10,16,18:18:05,19.2233,-104.4464,55.9,5,"NEAR COAST OF JALISCO, MEXICO",813867485
1995,10,30,14:47:54,16.4674,-98.368,29.2,5,"NEAR COAST OF GUERRERO, MEXICO",815064474
1995,12,14,10:55:40,18.7435,-107.0313,36.5,5,"OFF COAST OF JALISCO, MEXICO",818938540
1996,01,08,09:20:18,16.251,-98.1857,35.9,5,"NEAR COAST OF GUERRERO, MEXICO",821092818
1996,03,19,15:31:42,25.1956,-109.3732,48.5,5,"GULF OF CALIFORNIA",827249502
1996,04,03,23:00:47,14.4417,-93.4802,39.3,5,"NEAR COAST OF CHIAPAS, MEXICO",828572447
1996,09,03,17:01:59,26.3791,-110.5092,36.8,5,"GULF OF CALIFORNIA",841770119
1996,10,01,19:09:05,26.5309,-110.8581,19.4,5,"GULF OF CALIFORNIA",844196945
1996,12,08,23:52:05,14.9996,-94.0804,29.7,5,"OFF COAST OF CHIAPAS, MEXICO",850089125
1997,01,12,15:02:17,23.5825,-108.7658,23.8,5,"GULF OF CALIFORNIA",853081337
1997,01,27,16:47:34,17.8581,-102.6813,33.6,5,"NEAR COAST OF MICHOACAN, MEXICO",854383654
1997,02,10,20:17:29,24.8258,-109.1785,38.4,5,"GULF OF CALIFORNIA",855605849
1997,05,08,15:58:30,17.4628,-100.251,63.3,5,"GUERRERO, MEXICO",863107110
1997,08,27,00:13:28,16.991,-99.5359,58.2,5,"NEAR COAST OF GUERRERO, MEXICO",872640808
1998,03,03,07:38:21,16.0393,-96.0792,25.3,5,"OAXACA, MEXICO",888910701
1998,04,08,04:02:31,16.0386,-95.472,15,5,"OAXACA, MEXICO",892008151
1998,05,16,17:41:54,17.286,-101.2609,28.5,5,"NEAR COAST OF GUERRERO, MEXICO",895340514
1998,07,07,20:01:35,23.6973,-108.3996,10,5,"GULF OF CALIFORNIA",899841695
1998,08,27,16:51:45,19.2449,-108.4499,10,5,"REVILLA GIGEDO ISLANDS REGION",904236705
1999,07,29,21:50:42,17.059,-94.225,134,5,"CHIAPAS, MEXICO",933285042
2000,02,21,16:31:26,18.743,-107.146,60.2,5,"OFF COAST OF JALISCO, MEXICO",951150686
2000,06,03,07:57:40,16.222,-94.285,62.5,5,"OAXACA, MEXICO",960019060
2001,01,16,13:43:30,14.118,-93.469,33,5,"NEAR COAST OF CHIAPAS, MEXICO",979652610
2001,01,26,14:19:32,16.054,-97.757,10,5,"OAXACA, MEXICO",980518772
2001,03,05,10:17:34,17.182,-100.001,39.5,5,"GUERRERO, MEXICO",983787454
2002,08,11,02:00:37,15.939,-98.515,16.1,5,"OFF COAST OF GUERRERO, MEXICO",1029031237
2002,08,27,17:08:45,16.16,-97.428,14.9,5,"OAXACA, MEXICO",1030468125
2002,09,21,02:12:52,18.501,-101.258,78.1,5,"GUERRERO, MEXICO",1032574372
2003,05,16,09:09:22,18.381,-101.2197,67.3,5,"GUERRERO, MEXICO",1053076162
2005,09,24,01:14:02,18.1254,-96.9148,73.6,5,"VERACRUZ, MEXICO",1127524442
2005,12,02,17:58:12,16.3841,-98.3997,26.3,5,"NEAR COAST OF GUERRERO, MEXICO",1133546292
2006,01,05,05:07:29,21.9746,-108.4799,10,5,"REVILLA GIGEDO ISLANDS REGION",1136437649
2006,01,18,18:59:55,17.0655,-94.2788,123.8,5,"CHIAPAS, MEXICO",1137610795
2006,03,20,23:37:04,18.6199,-101.8942,68.8,5,"GUERRERO, MEXICO",1142897824
2006,05,01,03:17:43,16.1578,-98.6385,24.4,5,"NEAR COAST OF GUERRERO, MEXICO",1146453463
2006,07,07,17:43:32,16.1003,-95.9266,4.4,5,"OAXACA, MEXICO",1152294212
2006,11,02,23:54:47,16.1521,-94.0206,68.2,5,"OAXACA, MEXICO",1162511687
2006,12,06,14:09:59,27.5765,-111.333,10,5,"GULF OF CALIFORNIA",1165414199
2007,02,11,09:09:08,21.4082,-106.2689,47.3,5,"OFF COAST OF CENTRAL MEXICO",1171184948
2007,02,27,20:08:09,25.963,-110.3594,10,5,"GULF OF CALIFORNIA",1172606889
2007,04,13,14:42:28,18.1442,-102.8296,18.4,5,"MICHOACAN, MEXICO",1176475348
2007,05,04,10:21:10,17.4374,-96.559,45.2,5,"OAXACA, MEXICO",1178274070
2007,06,29,01:17:13,15.0652,-93.1105,65,5,"NEAR COAST OF CHIAPAS, MEXICO",1183079833
2007,07,20,16:14:38,17.589,-106.002,48.1,5,"OFF COAST OF JALISCO, MEXICO",1184948078
2007,09,01,23:35:28,24.4986,-109.9312,25.8,5,"GULF OF CALIFORNIA",1188689728
2007,09,11,03:12:05,15.4834,-94.4933,32.8,5,"NEAR COAST OF OAXACA, MEXICO",1189480325
2007,09,17,08:04:23,24.4273,-109.9747,33,5,"GULF OF CALIFORNIA",1190016263
2007,09,24,01:50:01,24.3888,-109.9107,16.3,5,"GULF OF CALIFORNIA",1190598601
2007,10,23,01:37:04,19.4297,-108.653,52,5,"REVILLA GIGEDO ISLANDS REGION",1193103424
2008,01,08,00:16:46,15.3206,-94.2999,31,5,"NEAR COAST OF OAXACA, MEXICO",1199751406
2008,02,02,15:42:50,14.5715,-93.6842,44.2,5,"NEAR COAST OF CHIAPAS, MEXICO",1201966970
2008,03,13,23:14:45,14.4974,-93.3701,10,5,"NEAR COAST OF CHIAPAS, MEXICO",1205450085
2008,07,03,18:21:24,16.1321,-94.0492,85.9,5,"OAXACA, MEXICO",1215109284
2008,09,23,22:46:17,16.6241,-99.88,12.7,5,"NEAR COAST OF GUERRERO, MEXICO",1222209977
2008,10,29,18:12:04,14.6756,-93.3023,42.2,5,"NEAR COAST OF CHIAPAS, MEXICO",1225303924
2008,11,23,18:06:37,17.21,-93.9244,153.9,5,"CHIAPAS, MEXICO",1227463597
2009,03,10,00:36:43,16.5399,-93.3944,153.6,5,"CHIAPAS, MEXICO",1236645403
2009,05,29,16:10:51,18.5757,-106.2541,10,5,"OFF COAST OF JALISCO, MEXICO",1243613451
2009,08,26,22:43:56,14.7449,-93.8317,33.2,5,"NEAR COAST OF CHIAPAS, MEXICO",1251326636
2009,09,13,07:06:22,29.4989,-113.4513,2.8,5,"GULF OF CALIFORNIA",1252825582
2009,10,22,08:51:19,18.7455,-104.4173,15.8,5,"NEAR COAST OF JALISCO, MEXICO",1256201479
2009,10,23,12:12:38,18.6992,-107.0194,30,5,"OFF COAST OF JALISCO, MEXICO",1256299958
2009,10,26,01:30:35,19.0647,-107.8621,35,5,"OFF COAST OF JALISCO, MEXICO",1256520635
2009,12,08,18:24:09,19.1736,-105.1323,50.5,5,"NEAR COAST OF JALISCO, MEXICO",1260296649
2010,01,04,14:29:45,18.5918,-106.9306,30,5,"OFF COAST OF JALISCO, MEXICO",1262615385
2010,01,20,09:32:28,16.9324,-94.6382,114.5,5,"OAXACA, MEXICO",1263979948
2010,03,19,20:48:44,17.2701,-101.1298,19,5,"NEAR COAST OF GUERRERO, MEXICO",1269031724
2010,03,20,21:33:03,19.7595,-105.5982,35,5,"NEAR COAST OF JALISCO, MEXICO",1269120783
2010,04,20,02:28:56,16.2093,-98.3053,30.8,5,"NEAR COAST OF GUERRERO, MEXICO",1271730536
2010,10,20,03:39:29,24.7957,-108.9513,16,5,"GULF OF CALIFORNIA",1287545969
2010,10,21,14:26:39,24.6353,-109.3024,10,5,"GULF OF CALIFORNIA",1287671199
2010,10,27,12:49:38,23.1349,-108.3604,10,5,"GULF OF CALIFORNIA",1288183778
2010,11,24,14:01:15,16.2747,-98.779,2.8,5,"NEAR COAST OF GUERRERO, MEXICO",1290607275
2010,12,04,23:56:22,25.4203,-109.8581,10,5,"GULF OF CALIFORNIA",1291506982
2011,01,03,18:11:20,26.0665,-110.4914,10,5,"GULF OF CALIFORNIA",1294078280
